USAF,WBAN,STATION_NAME,CTRY,ST,CALL,LAT,LNG,ELEV(M),BEGIN,END
999999,14848,SOUTH BEND ST JOSEPH CO ARPT ,US,IN,KSBN,41.707,-86.316,+0235.6,19480101,19721231
999999,14849,TOLEDO WBAS                  ,US,OH,    ,41.567,-83.467,+0193.9,19460101,19550112
999999,14850,TRAVERSE CITY CHERRY CAPITAL ,US,MI,KTVC,44.741,-85.583,+0192.0,19481201,19721231
999999,14851,MARQUETTE K I SAWYER AP      ,US,MI,    ,46.35,-87.400,+0360.0,19491201,19551130
999999,14852,YOUNGSTOWN MUNICIPAL ARPT    ,US,OH,KYNG,41.254,-80.674,+0361.5,19650101,19721231
999999,14853,DETROIT WILLOW RUN AP        ,US,MI,KYIP,42.233,-83.533,+0218.2,19480101,19681001
999999,14855,NAVAL AIR STATION            ,US,IL,    ,42.083,-87.833,+0196.9,19450315,20031231
999999,14856,GROSSE ILE NAS               ,US,MI,NFB ,42.1,-83.167,+0180.1,19450301,19691001
999999,14857,TRAVERSE CITY                ,US,MI,    ,44.717,-85.550,+0189.9,19450201,19451023
999999,14858,HANCOCK HOUGHTON CO AP       ,US,MI,KCMX,47.169,-88.489,+0328.9,19480101,19650101
999999,14859,GRAND MARAIS 2 E             ,US,MI,    ,46.667,-85.950,+0190.2,19481201,19550101
999999,14860,ERIE INTERNATIONAL AP        ,US,PA,KERI,42.08,-80.183,+0224.6,19480101,19721231
999999,14891,MANSFIELD LAHM AP            ,US,OH,KMFD,40.82,-82.518,+0399.9,19481201,19721231
999999,14894,WHEELING OHIO COUNTY AP      ,US,WV,KHLG,40.176,-80.647,+0364.2,19490201,19530814
999999,14895,AKRON AKRON-CANTON AIRPORT   ,US,OH,KCAK,40.917,-81.433,+0376.7,19480701,19721231
999999,14896,AKRON NAS                    ,US,OH,    ,41.033,-81.483,+0323.1,19520101,19571130
999999,14897,WAUSAU MUNICIPAL ARPT        ,US,WI,KAUW,44.929,-89.628,+0364.5,19491111,19650101
999999,14898,GREEN BAY AUSTIN STRAUBEL FIE,US,WI,KGRB,44.479,-88.137,+0214.0,19490901,19721231
999999,14904,LINCOLN AFB                  ,US,NE,LNK ,40.85,-96.767,+0356.0,19540701,19640615
999999,14910,ALEXANDRIA MUNICIPAL AP      ,US,MN,KAXN,45.868,-95.394,+0436.2,19481201,19550101
999999,14913,DULUTH WILLIAMSN-JOHNSN MUNI ,US,MN,KDLH,46.837,-92.183,+0431.9,19650101,19721231
999999,14914,FARGO HECTOR ARPT            ,US,ND,KFAR,46.925,-96.811,+0274.0,19650101,19721231
999999,14916,GRAND FORKS INTERNATIONAL AP ,US,ND,KGFK,47.943,-97.184,+0253.6,19481201,19590101
999999,14918,INTERNATIONAL FALLS INTL AP  ,US,MN,KINL,48.561,-93.398,+0360.6,19480101,19721231
999999,14919,JAMESTOWN MUNICIPAL ARPT     ,US,ND,KJMS,46.926,-98.669,+0455.4,19481201,19550101
999999,14920,LA CROSSE MUNI AP            ,US,WI,KLSE,43.879,-91.253,+0199.9,19650101,19721231
999999,14921,LONE ROCK FAA AP             ,US,WI,KLNR,43.212,-90.181,+0219.8,19481201,19550101
999999,14922,MINNEAPOLIS-ST PAUL WOLD-CHAM,US,MN,KMSP,44.883,-93.229,+0255.4,19650101,19721231
999999,14923,MOLINE QUAD CITY ARPT        ,US,IL,KMLI,41.465,-90.523,+0181.1,19480209,19721231
999999,14924,PEMBINA                      ,US,ND,    ,48.967,-97.233,+0240.8,19481201,19501001
999999,14925,ROCHESTER MUNICIPAL ARPT     ,US,MN,KRST,43.904,-92.492,+0402.3,19480101,19721231
999999,14926,ST CLOUD MUNICIPAL ARPT      ,US,MN,KSTC,45.543,-94.051,+0312.1,19480101,19721231
999999,14927,ST PAUL DOWNTOWN AP          ,US,MN,KSTP,44.932,-93.056,+0216.7,19480101,19530601
999999,14928,WLMR MUNI-J L RICE FD ARPT   ,US,MN,    ,45.117,-95.083,+0344.1,19481201,19501001
999999,14929,ABERDEEN MUNICIPAL ARPT      ,US,SD,KABR,45.443,-98.413,+0396.2,19480101,19721231
999999,14931,BURLINGTON MUNICIPAL AP      ,US,IA,KBRL,40.783,-91.125,+0214.0,19480101,19721231
999999,14933,DES MOINES MUNICIPAL ARPT    ,US,IA,KDSM,41.534,-93.653,+0293.5,19450101,19721231
999999,14934,DUBUQUE WB CITY              ,US,IA,    ,42.5,-90.667,+0207.0,19480101,19490101
999999,14935,GRAND ISLAND ARPT            ,US,NE,KGRI,40.961,-98.314,+0565.7,19480101,19721231
999999,14936,HURON MUNICIPAL ARPT         ,US,SD,KHON,44.398,-98.223,+0392.9,19400101,19721231
999999,14937,IOWA CITY MUNICIPAL AP       ,US,IA,KIOW,41.633,-91.543,+0203.6,19490101,19961231
999999,14938,KIRKSVILLE CANNON MEMORIAL AP,US,MO,KIRK,40.097,-92.543,+0294.1,19480101,19550101
999999,14939,LINCOLN AIR BASE             ,US,NE,KLNK,40.851,-96.748,+0362.4,19480101,19721231
999999,14940,MASON CITY MUNICIPAL ARPT    ,US,IA,KMCW,43.154,-93.327,+0373.4,19480101,19721231
999999,14941,NORFOLK KARL STEFAN MEM ARPT ,US,NE,KOFK,41.986,-97.435,+0472.7,19480101,19721231
999999,14942,OMAHA EPPLEY AIRFIELD        ,US,NE,KOMA,41.31,-95.899,+0299.3,19480101,19721231
999999,14943,SIOUX CITY MUNICIPAL ARPT    ,US,IA,KSUX,42.391,-96.379,+0336.2,19480101,19721231
999999,14944,SIOUX FALLS FOSS FLD         ,US,SD,KFSD,43.578,-96.754,+0434.9,19480101,19721231
999999,14945,TARKIO                       ,US,MO,    ,40.417,-95.400,+0317.0,19480101,19510101
999999,14947,MINNEAPOLIS NAS              ,US,MN,MSP ,44.883,-93.217,+0255.1,19450301,19611231
999999,14948,OTTUMWA NAS                  ,US,IA,    ,41.1,-92.433,+0257.9,19450201,19470811
999999,14950,OTTUMWA INDUSTRIAL AP        ,US,IA,KOTM,41.108,-92.447,+0257.6,19480101,19550101
999999,14991,EAU CLAIRE MUNICIPAL AP      ,US,WI,KEAU,44.867,-91.488,+0272.8,19491001,19721231
999999,14993,LAMONI FAA AIRPORT           ,US,IA,    ,40.65,-94.000,+0356.0,19500101,19510101
999999,14994,LEXINGTON                    ,US,NE,KLXN,40.789,-99.771,+0735.5,19510101,20041231
999999,14995,GRANTSBURG                   ,US,WI,    ,45.767,-92.667,+0274.9,19500701,19550101
999999,21503,HILO NAS                     ,US,HI,    ,19.717,-155.050,+0011.9,19450701,19460101
999999,21504,HILO INTERNATIONAL AP        ,US,HI,PHTO,19.719,-155.053,+0011.0,19491001,19721231
999999,21514,MAUNA LOA 5 NNE              ,US,HI,    ,19.535,-155.576,+3407.4,20050927,20210422
999999,21515,HILO 5 S                     ,US,HI,    ,19.645,-155.083,+0189.6,20050927,20210422
999999,22001,DEL RIO LAUGHLIN AAF         ,US,TX,KDLF,29.367,-100.783,+0329.5,19710101,19710101
999999,22016,PANTHER JUNCTION 2 N         ,US,TX,    ,29.348,-103.209,+1065.0,20070224,20210422
999999,22501,BARKING SANDS                ,US,HI,PHBK,22.033,-159.783,+0003.7,19720101,19721231
999999,22508,WHEELER AFB 810.1            ,US,HI,PHHI,21.487,-158.028,+0255.1,19710101,19710101
999999,22514,BARBERS POINT                ,US,HI,PHNA,21.317,-158.067,+0015.2,19490101,20001101
999999,22515,EWA MCAS                     ,US,HI,    ,21.333,-158.050,+0020.1,19450401,19490301
999999,22517,PEARL HARBOR NAS             ,US,HI,NPS ,21.35,-157.950,+0010.1,19450401,19490425
999999,22519,KANEOHE BAY MCAS             ,US,HI,PHNG,21.45,-157.783,+0005.5,19450401,19721231
999999,22525,PUUNENE CAA AP               ,US,HI,    ,20.833,-156.467,+0039.9,19491001,19581220
999999,22526,PORT ALLEN CAA AP            ,US,HI,    ,21.9,-159.600,+0009.1,19491001,19501201
999999,22536,LIHUE AIRPORT                ,US,HI,PHLI,21.984,-159.341,+0045.1,19500201,19721231
999999,22602,FRNCH FRIGAT SHS NAS         ,US,HI,    ,23.783,-166.217,+0002.1,19450401,19480501
999999,22703,MIDWAY ISLAND                ,US,HI,    ,28.217,-177.383,+0006.1,19500605,19500927
999999,23012,DENVER LOWRY AFB             ,US,CO,LRY ,39.717,-104.900,+1645.0,19460801,19660701
999999,23017,SAN ANGELO GOODFELLOW AFB    ,US,TX,GOF ,31.4,-100.400,+0573.0,19490101,19580829
999999,23019,BIGGS AFB                    ,US,TX,BIF ,31.833,-106.400,+1196.0,19490101,19660501
999999,23036,AURORA BUCKLEY FIELD ANGB    ,US,CO,KBKF,39.717,-104.750,+1725.8,19710101,19710101
999999,23042,LUBBOCK WEST TEXAS AIR TERMIN,US,TX,KLBB,33.666,-101.823,+0987.9,19650101,19721231
999999,23043,ROSWELL MUNI AP              ,US,NM,RNM ,33.4,-104.533,+1106.1,19480701,19690115
999999,23044,EL PASO MUNICIPAL ARPT       ,US,TX,KELP,31.811,-106.376,+1193.6,19670101,19711231
999999,23048,TUCUMCARI FAA AP             ,US,NM,KTCC,35.182,-103.603,+1231.1,19640101,19711231
999999,23050,ALBUQUERQUE MUNICIPAL ARPT   ,US,NM,KABQ,35.042,-106.616,+1619.7,19710101,19721231
999999,23051,CLAYTON MUNICIPAL AIRPARK    ,US,NM,KCAO,36.449,-103.154,+1515.5,19480701,19721231
999999,23052,RATON MUNICIPAL CREWS FIELD A,US,NM,KRTN,36.741,-104.502,+1935.2,19480701,19681129
999999,23053,PAMPA                        ,US,TX,    ,35.533,-100.967,+0985.1,19480701,19480901
999999,23055,GUADALUPE PASS               ,US,TX,KGDP,31.831,-104.809,+1663.0,19480701,19500901
999999,23056,OTTO FAA AP                  ,US,NM,    ,35.083,-106.017,+1900.1,19480701,19550101
999999,23057,ACOMITA FAA AP               ,US,NM,    ,35.05,-107.717,+2007.1,19480701,19530429
999999,23058,COLUMBUS                     ,US,NM,    ,31.833,-107.633,+1239.0,19480701,19550101
999999,23059,SALT FLAT                    ,US,TX,    ,31.75,-105.083,+1132.9,19480701,19550101
999999,23060,EL MORRO CAA AP              ,US,NM,    ,35.017,-108.400,+2171.1,19480701,19490215
999999,23061,ALAMOSA ARPT                 ,US,CO,KALS,37.439,-105.861,+2298.5,19480101,19721231
999999,23062,DENVER STAPLETON AIRFIELD    ,US,CO,KDNR,39.767,-104.883,+1626.1,19670101,19721231
999999,23063,EAGLE COUNTY AP              ,US,CO,KEGE,39.65,-106.917,+1991.9,19480101,19721231
999999,23065,GOODLAND RENNER FIELD        ,US,KS,KGLD,39.367,-101.693,+1124.1,19480101,19721231
999999,23066,GRAND JUNCTION WALKER FIELD  ,US,CO,KGJT,39.134,-108.540,+1474.9,19480101,19721231
999999,23067,LA JUNTA MUNICIPAL AP        ,US,CO,KLHX,38.049,-103.512,+1284.7,19480101,19650101
999999,23068,PUEBLO WB AIRPORT            ,US,CO,    ,38.233,-104.633,+1464.9,19480101,19540701
999999,23070,TRINIDAD LAS ANIMAS COUNTY AP,US,CO,KTAD,37.262,-104.338,+1750.5,19480101,19611001
999999,23072,CLARENDON MUNICIPAL AP       ,US,TX,    ,34.95,-100.933,+0875.1,19480701,19500601
999999,23090,FARMINGTON MUNICIPAL AP      ,US,NM,KFMN,36.744,-108.229,+1677.0,19490101,19721231
999999,23109,DAVIS MONTHAN AFB            ,US,AZ,KDMA,32.167,-110.883,+0824.2,19710101,19710101
999999,23110,LEMOORE REEVES NAS           ,US,CA,KNLC,36.333,-119.950,+0071.3,19710101,19721231
999999,23118,STEAD AFB                    ,US,NV,RAA ,39.667,-119.867,+1531.9,19520801,19660331
999999,23122,NORTON AAF                   ,US,CA,KSBD,34.1,-117.250,+0335.0,19710101,20210606
999999,23131,GEORGE AFB                   ,US,CA,KVCV,34.583,-117.383,+0879.3,19710101,19710101
999999,23136,OXNARD AAF                   ,US,CA,KCMA,34.217,-119.083,+0019.8,19521209,20041231
999999,23141,INDIAN SPRINGS               ,US,NV,KINS,36.583,-115.683,+0951.9,19630903,19680829
999999,23152,HOLLYWOOD BURBANK ARPT       ,US,CA,KBUR,34.201,-118.358,+0223.1,19480101,19690101
999999,23153,TONOPAH AIRPORT              ,US,NV,KTPH,38.051,-117.090,+1656.3,19510402,19761231
999999,23154,ELY YELLAND FIELD            ,US,NV,KELY,39.295,-114.847,+1908.7,19530120,19721231
999999,23155,BAKERSFIELD KERN COUNTY ARPT ,US,CA,KBFL,35.434,-119.054,+0150.0,19480101,19721231
999999,23156,BEAUMONT 1 E                 ,US,CA,BUO ,33.933,-116.967,+0794.0,19480101,19530826
999999,23157,BISHOP AIRPORT               ,US,CA,KBIH,37.371,-118.358,+1263.4,19480104,19721231
999999,23158,BLYTHE RIVERSIDE CO          ,US,CA,KBLH,33.619,-114.714,+0119.5,19481101,19721231
999999,23159,BRYCE CNYN FAA AP            ,US,UT,KBCE,37.706,-112.146,+2313.1,19481101,19721231
999999,23160,TUCSON INTERNATIONAL AP      ,US,AZ,KTUS,32.131,-110.955,+0778.8,19460601,19721231
999999,23161,DAGGETT BARSTOW-DAGGETT AP   ,US,CA,KDAG,34.854,-116.786,+0588.0,19481101,19721231
999999,23162,DELTA FAA AP                 ,US,UT,KDTA,39.383,-112.517,+1449.3,19481101,20041231
999999,23167,FRESNO CHANDLER FIELD        ,US,CA,FCH ,36.733,-119.817,+0084.1,19480101,19490901
999999,23169,LAS VEGAS MCCARRAN INTL AP   ,US,NV,KLAS,36.072,-115.163,+0664.5,19481219,19721231
999999,23170,HANKSVILLE                   ,US,UT,KHVE,38.371,-110.715,+1354.5,19481101,19550101
999999,23172,INDIO COACHELLA              ,US,CA,    ,33.683,-116.167,-0020.1,19481101,19500508
999999,23173,LAS VEGAS WB AP              ,US,NV,    ,36.233,-115.033,+0573.9,19480101,19481219
999999,23174,LOS ANGELES MUNICIPAL ARPT   ,US,CA,KLAX,33.938,-118.389,+0099.4,19470101,19721231
999999,23176,MILFORD MUNICIPAL AP         ,US,UT,KMLF,38.417,-113.017,+1534.1,19480723,19961231
999999,23177,MODENA                       ,US,UT,    ,37.8,-113.917,+1663.9,19480101,19480801
999999,23178,MOUNT LAGUNA CAA AP          ,US,CA,    ,32.867,-116.417,+1893.1,19490101,19500224
999999,23179,NEEDLES AIRPORT              ,US,CA,KEED,34.768,-114.619,+0278.6,19481101,19650101
999999,23180,NEWHALL AP                   ,US,CA,    ,34.4,-118.550,+0370.0,19480901,19490801
999999,23181,OCEANSIDE CAA AP             ,US,CA,OCN ,33.233,-117.417,+0007.9,19481101,19520201
999999,23182,PALMDALE AIRPORT             ,US,CA,KPMD,34.629,-118.084,+0787.0,19481101,19650101
999999,23183,PHOENIX SKY HARBOR INTL AP   ,US,AZ,KPHX,33.428,-112.004,+0337.4,19480101,19721231
999999,23184,PRESCOTT MUNICIPAL AP        ,US,AZ,KPRC,34.652,-112.421,+1539.8,19480101,19721231
999999,23185,RENO WBO                     ,US,NV,KRNO,39.484,-119.771,+1341.1,19490101,19721231
999999,23187,SANDBERG                     ,US,CA,KSDB,34.744,-118.724,+1378.6,19480101,19721231
999999,23188,SAN DIEGO LINDBERGH FIELD    ,US,CA,KSAN,32.734,-117.183,+0008.5,19480101,19721231
999999,23190,SANTA BARBARA MUNICIPAL AP   ,US,CA,KSBA,34.426,-119.843,+0006.1,19481101,19650101
999999,23191,SANTA CATALINA BUFFALO SPRING,US,CA,KAVX,33.405,-118.416,+0488.3,19480101,19680323
999999,23192,SILVER LAKE CAA AP           ,US,CA,    ,35.333,-116.083,+0281.0,19481101,19500731
999999,23193,TUCSON WBO                   ,US,AZ,    ,32.183,-110.917,+0780.0,19480101,19481101
999999,23194,WINSLOW MUNICIPAL AP         ,US,AZ,KINW,35.028,-110.721,+1488.3,19480101,19721231
999999,23195,YUMA INTL ARPT               ,US,AZ,KYUM,32.667,-114.600,+0065.8,19480911,19721231
999999,23196,CHULA VISTA BROWN FIELD NAAS ,US,CA,KSDM,32.583,-116.983,+0159.4,19450401,19610501
999999,23199,EL CENTRO NAF                ,US,CA,KNJK,32.817,-115.683,-0013.1,19450201,19601101
999999,23202,TRAVIS FIELD AAB             ,US,CA,KSUU,38.267,-121.933,+0018.9,19710101,19710101
999999,23225,BLUE CANYON AP               ,US,CA,KBLU,39.277,-120.710,+1610.3,19480101,19721231
999999,23226,DONNER SUMMIT                ,US,CA,    ,39.317,-120.333,+2194.0,19481101,19520131
999999,23230,OAKLAND METROPOLITAN         ,US,CA,KOAK,37.721,-122.221,+0026.8,19480101,19721231
999999,23232,SACRAMENTO EXECUTIVE ARPT    ,US,CA,KSAC,38.507,-121.495,+0007.6,19470701,19721231
999999,23233,SALINAS MUNICIPAL AP         ,US,CA,KSNS,36.664,-121.608,+0023.5,19481101,19650101
999999,23234,SAN FRANCISCO INTL AP        ,US,CA,KSFO,37.62,-122.365,+0005.5,19480101,19721231
999999,23236,SANTA MARIA HANCOCK FIELD    ,US,CA,    ,34.933,-120.417,+0071.0,19480101,19541021
999999,23237,STOCKTON METROPOLITAN ARPT   ,US,CA,KSCK,37.889,-121.226,+0008.2,19481101,19721231
999999,23238,WILLIAMS CAA AIRPORT         ,US,CA,    ,39.1,-122.150,+0039.0,19481101,19521230
999999,23239,NAVAL AIR STATION            ,US,CA,KNGZ,37.783,-122.317,+0004.3,19450301,20041231
999999,23240,NAVAL AUXILIARY LANDING FIELD,US,CA,KNRC,37.4,-121.133,+0050.3,20020902,20041231
999999,23242,LIVERMORE NAS                ,US,CA,    ,37.683,-121.700,+0196.9,19450201,19460811
999999,23244,MOUNTAIN VIEW MOFFETT FLD NAS,US,CA,KNUQ,37.406,-122.048,+0010.4,19450303,19721231
999999,23245,MONTEREY NAF                 ,US,CA,KMRY,36.6,-121.867,+0050.0,19450301,19720301
999999,23246,SANTA ROSA NAAS              ,US,CA,    ,38.417,-122.750,+0042.1,19450301,19470416
999999,23250,FARALLON ISLAND NAS          ,US,CA,K50Q,37.7,-123.000,+0009.1,19450701,19450801
999999,23254,CONCORD CONCORD-BUCHANAN FIEL,US,CA,KCCR,37.992,-122.055,+0018.3,19690101,19700101
999999,23259,MONTEREY PENINSULA AIRPORT   ,US,CA,KMRY,36.588,-121.845,+0050.3,19980302,20051231
999999,23271,DOWNTOWN                     ,US,CA,    ,38.555,-121.418,+0011.6,19960702,20210605
999999,23272,DOWNTOWN                     ,US,CA,    ,37.771,-122.427,+0045.7,19450101,20210605
999999,23273,SANTA MARIA PUBLIC ARPT      ,US,CA,KSMX,34.899,-120.449,+0072.5,19541021,19721231
999999,23275,UKIAH MUNICIPAL AP           ,US,CA,KUKI,39.126,-123.201,+0190.8,19490912,19650101
999999,23293,SAN JOSE MUNICIPAL AP        ,US,CA,KSJC,37.359,-121.924,+0015.2,19510101,19721231
999999,23583,ALEKNAGIK 1 NNE              ,US,AK,    ,59.284,-158.615,+0024.4,20191009,20210422
999999,23801,TROY 2 W                     ,US,AL,    ,31.79,-86.000,+0143.9,20080115,20210422
999999,23802,THOMASVILLE 2 S              ,US,AL,    ,31.881,-87.737,+0106.7,20080118,20210422
999999,23803,HOLLY SPRINGS 4 N            ,US,MS,    ,34.822,-89.435,+0147.5,20080201,20210422
999999,23904,BATESVILLE 8 WNW             ,US,AR,    ,35.82,-91.781,+0138.7,20061219,20210422
999999,23906,PORT ARANSAS 32 NNE          ,US,TX,    ,28.305,-96.823,+0004.6,20071116,20210422
999999,23907,AUSTIN 33 NW                 ,US,TX,    ,30.622,-98.085,+0414.8,20080201,20210422
999999,23908,JOPLIN 24 N                  ,US,MO,    ,37.428,-94.583,+0290.2,20070525,20210422
999999,23909,SALEM 10 W                   ,US,MO,    ,37.634,-91.723,+0365.2,20070517,20210422
999999,24011,BISMARCK MUNICIPAL ARPT      ,US,ND,KBIS,46.783,-100.757,+0506.0,19480101,19721231
999999,24012,DICKINSON MUNICIPAL AP       ,US,ND,KDIK,46.799,-102.797,+0787.3,19481201,19721231
999999,24013,MINOT FAA AP                 ,US,ND,KMOT,48.255,-101.273,+0522.4,19481201,19721231
999999,24014,WILLISTON                    ,US,ND,    ,48.15,-103.617,+0577.9,19500313,19620101
999999,24015,AKRON WASHINGTON CO AP       ,US,CO,KAKO,40.167,-103.217,+1408.5,19480101,19550101
999999,24016,CASPER                       ,US,WY,    ,42.917,-106.333,+1613.0,19480101,19500308
999999,24017,CHADRON MUNICIPAL AP         ,US,NE,KCDR,42.837,-103.098,+1004.6,19480101,19550101
999999,24018,CHEYENNE MUNICIPAL ARPT      ,US,WY,KCYS,41.15,-104.817,+1871.5,19710101,19721231
999999,24019,DOUGLAS                      ,US,WY,4DG ,42.75,-105.383,+1466.1,19480601,19550101
999999,24020,HAYES CENTER                 ,US,NE,    ,40.517,-101.017,+0926.9,19480101,19501101
999999,24021,LANDER HUNT FIELD            ,US,WY,KLND,42.815,-108.726,+1694.1,19480101,19721231
999999,24022,LARAMIE GENERAL BREES FIELD  ,US,WY,KLAR,41.317,-105.683,+2216.5,19480101,19550101
999999,24023,NORTH PLATTE LEE BIRD FIELD  ,US,NE,KLBF,41.121,-100.669,+0849.5,19480101,19721231
999999,24024,PHILIP 1 S                   ,US,SD,KPHP,44.051,-101.601,+0674.2,19480101,19550101
999999,24025,PIERRE REGIONAL AP           ,US,SD,KPIR,44.381,-100.286,+0526.1,19480101,19721231
999999,24026,RAPID CITY                   ,US,SD,    ,44.15,-103.100,+0981.2,19480101,19750709
999999,24027,ROCK SPRINGS ARPT            ,US,WY,KRKS,41.594,-109.053,+2055.9,19480101,19721231
999999,24028,SCOTTSBLUFF W B HEILIG FIEL  ,US,NE,KBFF,41.871,-103.593,+1206.4,19480101,19721231
999999,24029,SHERIDAN COUNTY ARPT         ,US,WY,KSHR,44.769,-106.969,+1209.4,19480101,19721231
999999,24030,SIDNEY MUNICIPAL AP          ,US,NE,KSNY,41.099,-102.986,+1312.5,19480601,19550101
999999,24031,SINCLAIR CAA AP              ,US,WY,    ,41.8,-107.050,+2000.1,19480101,19510226
999999,24033,BILLINGS MUNICIPAL ARPT      ,US,MT,KBIL,45.807,-108.542,+1088.1,19480101,19721231
999999,24034,GLASGOW # 2                  ,US,MT,    ,48.183,-106.633,+0637.0,19480101,19551025
999999,24035,HAVRE                        ,US,MT,    ,48.567,-109.667,+0759.9,19480101,19610131
999999,24036,LEWISTOWN MUNICIPAL ARPT     ,US,MT,KLWT,47.049,-109.458,+1263.7,19480101,19721231
999999,24037,MILES CITY MUNICIPAL ARPT    ,US,MT,KMLS,46.427,-105.883,+0802.8,19480101,19721231
999999,24040,CUSTER                       ,US,MT,    ,46.133,-107.533,+0836.1,19480101,19500515
999999,24057,RAWLINS MUNICIPAL AP         ,US,WY,KRWL,41.8,-107.200,+2055.3,19550101,19650101
999999,24088,MOORCROFT 3 S                ,US,WY,    ,44.217,-104.933,+1318.3,19500101,19520715
999999,24089,CASPER NATRONA CO INTL AP    ,US,WY,KCPR,42.898,-106.474,+1612.4,19650101,19721231
999999,24091,IMPERIAL FAA AP              ,US,NE,KIML,40.51,-101.620,+0997.6,19501201,19541231
999999,24101,OGDEN HILL AAF               ,US,UT,KHIF,41.117,-111.967,+1459.7,19710101,19710101
999999,24118,FORT BRIDGER AP              ,US,WY,    ,41.4,-110.417,+2140.9,19480601,19550101
999999,24119,BATTLE MOUNTAIN LANDER COUNTY,US,NV,KBAM,40.612,-116.892,+1381.4,19481101,19550101
999999,24120,COALVILLE SAWRS              ,US,UT,CVL ,40.917,-111.400,+1763.0,19480101,19480611
999999,24121,ELKO MUNICIPAL ARPT          ,US,NV,KEKO,40.829,-115.789,+1546.6,19480101,19761231
999999,24122,FAIRFIELD CAA AP             ,US,UT,    ,40.35,-112.050,+1513.9,19481101,19500731
999999,24125,LUCIN                        ,US,UT,    ,41.35,-113.900,+1362.2,19481101,19500306
999999,24126,OGDEN AIRPORT                ,US,UT,KOGD,41.196,-112.011,+1353.0,19480101,19550101
999999,24128,WINNEMUCCA MUNICIPAL ARPT    ,US,NV,KWMC,40.902,-117.808,+1314.9,19490915,19721231
999999,24129,WINNEMUCCA WB CITY           ,US,NV,    ,40.967,-117.717,+1309.1,19480101,19490207
999999,24130,BAKER MUNICIPAL AP           ,US,OR,KBKE,44.843,-117.809,+1028.1,19480101,19641231
999999,24131,BOISE AIR TERMINAL           ,US,ID,KBOI,43.567,-116.241,+0874.2,19480101,19721231
999999,24132,BOZEMAN GALLATIN FIELD       ,US,MT,KBZN,45.788,-111.161,+1356.1,19480101,19550101
999999,24133,BURLEY MUNICIPAL ARPT        ,US,ID,KBYI,42.542,-113.766,+1267.1,19480101,19650101
999999,24134,BURNS FEDERAL BLDG           ,US,OR,4BW ,43.583,-119.050,+1262.2,19480101,19800215
